Date,Month,Model,MSFT_Price,SPY_Price,MSFT_Shares,SPY_Shares,Total_Invested_THB,Current_Value_THB,Profit_Loss_THB,Return_Pct
2022-11-01 00:00:00-04:00,30,Model 3 (Low Risk),222.99774169921875,371.1404113769531,2.0943755934240422,5.526328244979276,90000,88132.96680472224,-1867.0331952777633,-2.074481328086404
2022-12-01 00:00:00-05:00,31,Model 3 (Low Risk),249.61805725097656,393.2050476074219,2.1630519437315883,5.70071926307193,93000,97352.09446059905,4352.094460599052,4.679671463009734
2023-01-01 00:00:00-05:00,32,Model 3 (Low Risk),234.80894470214844,369.25714111328125,2.2360596273383715,5.886420285304543,96000,94452.73345652143,-1547.266543478574,-1.6117359827901814
2023-02-01 00:00:00-05:00,33,Model 3 (Low Risk),247.71665954589844,398.3268127441406,2.30526311641449,6.058568949109092,99000,104451.98882516327,5451.988825163266,5.5070594193568345
2023-03-01 00:00:00-05:00,34,Model 3 (Low Risk),241.97027587890625,382.75445556640625,2.3761100709860354,6.237721477771248,102000,103686.2294158023,1686.2294158022996,1.6531660939238233
2023-04-01 00:00:00-04:00,35,Model 3 (Low Risk),282.2151794433594,399.9930114746094,2.4368539940332283,6.409153044334459,105000,113796.67650429244,8796.676504292438,8.37778714694518
2023-05-01 00:00:00-04:00,36,Model 3 (Low Risk),300.22509765625,404.431396484375,2.4939540075786826,6.578703255241682,108000,119328.36055172211,11328.360551722115,10.489222733076033
2023-06-01 00:00:00-04:00,37,Model 3 (Low Risk),327.4876708984375,410.57318115234375,2.5463005801865215,6.745717156098458,111000,126122.24094210682,15122.240942106815,13.623640488384517
2023-07-01 00:00:00-04:00,38,Model 3 (Low Risk),332.81488037109375,433.5619812011719,2.5978092661074834,6.9038754622798555,114000,135024.6626231542,21024.662623154203,18.442686511538774
2023-08-01 00:00:00-04:00,39,Model 3 (Low Risk),331.19012451171875,445.95947265625,2.649570643860311,7.057637032054345,117000,140872.6102159904,23872.610215990397,20.40394035554735
2023-09-01 00:00:00-04:00,40,Model 3 (Low Risk),324.31292724609375,440.7914123535156,2.7024296442351217,7.21320137983804,120000,141958.25323426773,21958.25323426773,18.298544361889775
2023-10-01 00:00:00-04:00,41,Model 3 (Low Risk),317.5436096191406,418.934326171875,2.756415479955192,7.37688199583821,123000,138799.89232518376,15799.892325183755,12.84544091478354
2023-11-01 00:00:00-04:00,42,Model 3 (Low Risk),341.49267578125,414.3754577636719,2.80661525980007,7.542363390275756,126000,142933.30930980816,16933.30930980816,13.439134372863618
2023-12-01 00:00:00-05:00,43,Model 3 (Low Risk),370.30657958984375,450.1011962890625,2.852908947484056,7.694710082834624,129000,158194.720866191,29194.720866190997,22.631566562938758
2024-01-01 00:00:00-05:00,44,Model 3 (Low Risk),366.7073669433594,465.26434326171875,2.8996570051676227,7.842091737080275,132000,164918.99365391422,32918.99365391422,24.93863155599562
2024-02-01 00:00:00-05:00,45,Model 3 (Low Risk),399.2480163574219,481.5557556152344,2.9425948694537416,7.984487353313377,135000,175693.03518193137,40693.035181931366,30.14298902365286
2024-03-01 00:00:00-05:00,46,Model 3 (Low Risk),411.5962219238281,504.836181640625,2.9842445645426086,8.120316422356296,138000,186470.6663553465,48470.666355346504,35.12367127199022
2024-04-01 00:00:00-04:00,47,Model 3 (Low Risk),420.58099365234375,515.59765625,3.0250045071020377,8.253310488058915,141000,193467.64308712797,52467.64308712797,37.21109438803402
2024-05-01 00:00:00-04:00,48,Model 3 (Low Risk),391.2294006347656,494.0618591308594,3.0688224234320556,8.392101668361839,144000,187139.0818380961,43139.081838096114,29.95769572090008
2024-06-01 00:00:00-04:00,49,Model 3 (Low Risk),410.3736877441406,521.1668090820312,3.1105961961051842,8.523674568585873,147000,200156.70880247487,53156.70880247487,36.16102639624141
2024-07-01 00:00:00-04:00,50,Model 3 (Low Risk),453.2549133300781,540.2236328125,3.14841786474835,8.650606128788883,150000,213510.42073682268,63510.42073682268,42.34028049121512
2024-08-01 00:00:00-04:00,51,Model 3 (Low Risk),413.93634033203125,537.9154663085938,3.1898321003989487,8.778082345529768,153000,211478.87894362796,58478.87894362796,38.22148950563919
2024-09-01 00:00:00-04:00,52,Model 3 (Low Risk),407.0570983886719,546.9004516601562,3.231946234290034,8.903464265334872,156000,216471.33495154994,60471.33495154994,38.76367625099355
2024-10-01 00:00:00-04:00,53,Model 3 (Low Risk),418.2416076660156,565.0130004882812,3.2729341628668256,9.024826833120338,159000,226380.76068758222,67380.76068758222,42.377836910429075
2024-11-01 00:00:00-04:00,54,Model 3 (Low Risk),407.9816589355469,567.4176025390625,3.314952858480702,9.145675090672778,162000,228964.9950016401,66964.99500164011,41.33641666767908
2024-12-01 00:00:00-05:00,55,Model 3 (Low Risk),429.32940673828125,599.8008422851562,3.3548822387509603,9.259998752357182,165000,244807.66283620783,79807.66283620783,48.36828050679263
2025-01-01 00:00:00-05:00,56,Model 3 (Low Risk),416.97686767578125,582.8865966796875,3.395994488546521,9.377639866361234,168000,240875.31058742915,72875.31058742915,43.378161063945925
2025-02-01 00:00:00-05:00,57,Model 3 (Low Risk),409.3462219238281,595.9771728515625,3.437873114083334,9.49269700561933,171000,247264.88831971574,76264.88831971574,44.59934989457061
2025-03-01 00:00:00-05:00,58,Model 3 (Low Risk),387.778076171875,582.0191650390625,3.482081021121531,9.610513449974434,174000,243032.2192618567,69032.21926185669,39.67368923095212
2025-04-01 00:00:00-04:00,59,Model 3 (Low Risk),381.4896545410156,560.969970703125,3.527017645060868,9.732750703575514,177000,238185.5567006969,61185.55670069691,34.568111130337236
2025-05-01 00:00:00-04:00,60,Model 3 (Low Risk),424.6204528808594,558.469970703125,3.567389833980527,9.855535154250804,180000,245658.24905179077,65658.24905179077,36.47680502877265
